scenario,run #,output dollar year,target station capacity (kg/day),target number of stations,one-way delivery distance (mile),electricity cost ($/kWh),diesel cost ($/gallon),electricity emission factor (kg CO2/kWh),diesel emission factor (kg CO2/gallon),hydrogen prod. emission factor (kg CO2-eq/kg),formic acid prod. emission factor (kg CO2-eq/kg),hydrogen purchase cost ($/kg),formic acid purchase cost ($/kg),formic acid production pathway,hydr. reaction temperature (K),hydr. reaction pressure (bar),hydr. reaction yield,hydr. reactor volume (m^3),number of hydr. reactors,hydr. catalyst amount (kg),hydr. catalyst cost ($/kg),hydr. catalyst lifetime (yr),hydr. reactor energy (unit TBD),hydr. separator energy (unit TBD),CO2 electrolyzer purchase cost ($/m^2),terminal formic acid storage amount (days),dehydr. reaction temperature (K),dehydr. reaction pressure (bar),dehydr. reaction yield,dehydr. reactor volume (m^3),number of dehydr. reactors,dehydr. catalyst amount (kg),dehydr. catalyst cost ($/kg),dehydr. catalyst lifetime (yr),dehydr. reactor energy (unit TBD),dehydr. gas/liquid separator energy (unit TBD),station formic acid storage amount (days),pathway,location,total levelized cost of hydrogen ($/kg H2)
Cu 4nm,48,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,321.0526315789474,100.0,0.9999,0.035,1.0,4.61725236,1400.0,1.0,0.0,0.0,1.0,LOHC - formic acid,truck,11.135787798322093
Cu 4nm,48,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,321.0526315789474,100.0,0.9999,0.035,1.0,4.61725236,1400.0,1.0,0.0,0.0,1.0,compressed hydrogen,refueling station,2.5034941358787273
Cu 4nm,48,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,321.0526315789474,100.0,0.9999,0.035,1.0,4.61725236,1400.0,1.0,0.0,0.0,1.0,compressed hydrogen,terminal,2.7909702422978375
Cu 4nm,48,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,321.0526315789474,100.0,0.9999,0.035,1.0,4.61725236,1400.0,1.0,0.0,0.0,1.0,compressed hydrogen,truck,0.877489096338476
Cu 4nm,48,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,321.0526315789474,100.0,0.9999,0.035,1.0,4.61725236,1400.0,1.0,0.0,0.0,1.0,liquid hydrogen,liquefier,4.4352310750937525
Cu 4nm,48,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,321.0526315789474,100.0,0.9999,0.035,1.0,4.61725236,1400.0,1.0,0.0,0.0,1.0,liquid hydrogen,refueling station,1.8662260539119262
Cu 4nm,48,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,321.0526315789474,100.0,0.9999,0.035,1.0,4.61725236,1400.0,1.0,0.0,0.0,1.0,liquid hydrogen,terminal,0.6629559750387
Cu 4nm,48,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,321.0526315789474,100.0,0.9999,0.035,1.0,4.61725236,1400.0,1.0,0.0,0.0,1.0,liquid hydrogen,truck,0.30940815950784856
Cu 4nm,49,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,331.578947368421,100.0,0.9999,0.02,1.0,2.6384299199999997,1400.0,1.0,0.0,0.0,1.0,LOHC - formic acid,refueling station,4.323121671914828
Cu 4nm,49,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,331.578947368421,100.0,0.9999,0.02,1.0,2.6384299199999997,1400.0,1.0,0.0,0.0,1.0,LOHC - formic acid,terminal,15.020300860716624
Cu 4nm,49,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,331.578947368421,100.0,0.9999,0.02,1.0,2.6384299199999997,1400.0,1.0,0.0,0.0,1.0,LOHC - formic acid,truck,11.135787798322093
Cu 4nm,49,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,331.578947368421,100.0,0.9999,0.02,1.0,2.6384299199999997,1400.0,1.0,0.0,0.0,1.0,compressed hydrogen,refueling station,2.5034941358787273
Cu 4nm,49,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,331.578947368421,100.0,0.9999,0.02,1.0,2.6384299199999997,1400.0,1.0,0.0,0.0,1.0,compressed hydrogen,terminal,2.7909702422978375
Cu 4nm,49,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,331.578947368421,100.0,0.9999,0.02,1.0,2.6384299199999997,1400.0,1.0,0.0,0.0,1.0,compressed hydrogen,truck,0.877489096338476
Cu 4nm,49,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,331.578947368421,100.0,0.9999,0.02,1.0,2.6384299199999997,1400.0,1.0,0.0,0.0,1.0,liquid hydrogen,liquefier,4.4352310750937525
Cu 4nm,49,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,331.578947368421,100.0,0.9999,0.02,1.0,2.6384299199999997,1400.0,1.0,0.0,0.0,1.0,liquid hydrogen,refueling station,1.8662260539119262
Cu 4nm,49,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,331.578947368421,100.0,0.9999,0.02,1.0,2.6384299199999997,1400.0,1.0,0.0,0.0,1.0,liquid hydrogen,terminal,0.6629559750387
Cu 4nm,49,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,331.578947368421,100.0,0.9999,0.02,1.0,2.6384299199999997,1400.0,1.0,0.0,0.0,1.0,liquid hydrogen,truck,0.30940815950784856
Cu 4nm,50,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,342.1052631578947,100.0,0.9999,0.012,1.0,1.5830579519999999,1400.0,1.0,0.0,0.0,1.0,LOHC - formic acid,refueling station,4.325120351057696
Cu 4nm,50,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,342.1052631578947,100.0,0.9999,0.012,1.0,1.5830579519999999,1400.0,1.0,0.0,0.0,1.0,LOHC - formic acid,terminal,15.020300860716624
Cu 4nm,50,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,342.1052631578947,100.0,0.9999,0.012,1.0,1.5830579519999999,1400.0,1.0,0.0,0.0,1.0,LOHC - formic acid,truck,11.135787798322093
Cu 4nm,50,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,342.1052631578947,100.0,0.9999,0.012,1.0,1.5830579519999999,1400.0,1.0,0.0,0.0,1.0,compressed hydrogen,refueling station,2.5034941358787273
Cu 4nm,50,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,342.1052631578947,100.0,0.9999,0.012,1.0,1.5830579519999999,1400.0,1.0,0.0,0.0,1.0,compressed hydrogen,terminal,2.7909702422978375
Cu 4nm,50,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,342.1052631578947,100.0,0.9999,0.012,1.0,1.5830579519999999,1400.0,1.0,0.0,0.0,1.0,compressed hydrogen,truck,0.877489096338476
Cu 4nm,50,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,342.1052631578947,100.0,0.9999,0.012,1.0,1.5830579519999999,1400.0,1.0,0.0,0.0,1.0,liquid hydrogen,liquefier,4.4352310750937525
Cu 4nm,50,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,342.1052631578947,100.0,0.9999,0.012,1.0,1.5830579519999999,1400.0,1.0,0.0,0.0,1.0,liquid hydrogen,refueling station,1.8662260539119262
Cu 4nm,50,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,342.1052631578947,100.0,0.9999,0.012,1.0,1.5830579519999999,1400.0,1.0,0.0,0.0,1.0,liquid hydrogen,terminal,0.6629559750387
Cu 4nm,50,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,342.1052631578947,100.0,0.9999,0.012,1.0,1.5830579519999999,1400.0,1.0,0.0,0.0,1.0,liquid hydrogen,truck,0.30940815950784856
Cu 4nm,51,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,352.6315789473684,100.0,0.9999,0.007,1.0,0.9234504719999999,1400.0,1.0,0.0,0.0,1.0,LOHC - formic acid,refueling station,4.329322640507256
Cu 4nm,51,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,352.6315789473684,100.0,0.9999,0.007,1.0,0.9234504719999999,1400.0,1.0,0.0,0.0,1.0,LOHC - formic acid,terminal,15.020300860716624
Cu 4nm,51,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,352.6315789473684,100.0,0.9999,0.007,1.0,0.9234504719999999,1400.0,1.0,0.0,0.0,1.0,LOHC - formic acid,truck,11.135787798322093
Cu 4nm,51,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,352.6315789473684,100.0,0.9999,0.007,1.0,0.9234504719999999,1400.0,1.0,0.0,0.0,1.0,compressed hydrogen,refueling station,2.5034941358787273
Cu 4nm,51,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,352.6315789473684,100.0,0.9999,0.007,1.0,0.9234504719999999,1400.0,1.0,0.0,0.0,1.0,compressed hydrogen,terminal,2.7909702422978375
Cu 4nm,51,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,352.6315789473684,100.0,0.9999,0.007,1.0,0.9234504719999999,1400.0,1.0,0.0,0.0,1.0,compressed hydrogen,truck,0.877489096338476
Cu 4nm,51,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,352.6315789473684,100.0,0.9999,0.007,1.0,0.9234504719999999,1400.0,1.0,0.0,0.0,1.0,liquid hydrogen,liquefier,4.4352310750937525
Cu 4nm,51,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,352.6315789473684,100.0,0.9999,0.007,1.0,0.9234504719999999,1400.0,1.0,0.0,0.0,1.0,liquid hydrogen,refueling station,1.8662260539119262
Cu 4nm,51,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,352.6315789473684,100.0,0.9999,0.007,1.0,0.9234504719999999,1400.0,1.0,0.0,0.0,1.0,liquid hydrogen,terminal,0.6629559750387
Cu 4nm,51,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,352.6315789473684,100.0,0.9999,0.007,1.0,0.9234504719999999,1400.0,1.0,0.0,0.0,1.0,liquid hydrogen,truck,0.30940815950784856
Cu 4nm,52,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,363.1578947368421,100.0,0.9999,0.005,1.0,0.6596074799999999,1400.0,1.0,0.0,0.0,1.0,LOHC - formic acid,refueling station,4.335728540263506
Cu 4nm,52,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,363.1578947368421,100.0,0.9999,0.005,1.0,0.6596074799999999,1400.0,1.0,0.0,0.0,1.0,LOHC - formic acid,terminal,15.020300860716624
Cu 4nm,52,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,363.1578947368421,100.0,0.9999,0.005,1.0,0.6596074799999999,1400.0,1.0,0.0,0.0,1.0,LOHC - formic acid,truck,11.135787798322093
Cu 4nm,52,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,363.1578947368421,100.0,0.9999,0.005,1.0,0.6596074799999999,1400.0,1.0,0.0,0.0,1.0,compressed hydrogen,refueling station,2.5034941358787273
Cu 4nm,52,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,363.1578947368421,100.0,0.9999,0.005,1.0,0.6596074799999999,1400.0,1.0,0.0,0.0,1.0,compressed hydrogen,terminal,2.7909702422978375
Cu 4nm,52,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,363.1578947368421,100.0,0.9999,0.005,1.0,0.6596074799999999,1400.0,1.0,0.0,0.0,1.0,compressed hydrogen,truck,0.877489096338476
Cu 4nm,52,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,363.1578947368421,100.0,0.9999,0.005,1.0,0.6596074799999999,1400.0,1.0,0.0,0.0,1.0,liquid hydrogen,liquefier,4.4352310750937525
Cu 4nm,52,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,363.1578947368421,100.0,0.9999,0.005,1.0,0.6596074799999999,1400.0,1.0,0.0,0.0,1.0,liquid hydrogen,refueling station,1.8662260539119262
Cu 4nm,52,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,363.1578947368421,100.0,0.9999,0.005,1.0,0.6596074799999999,1400.0,1.0,0.0,0.0,1.0,liquid hydrogen,terminal,0.6629559750387
Cu 4nm,52,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,363.1578947368421,100.0,0.9999,0.005,1.0,0.6596074799999999,1400.0,1.0,0.0,0.0,1.0,liquid hydrogen,truck,0.30940815950784856
Cu 4nm,53,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,373.6842105263158,100.0,0.9999,0.003,1.0,0.39576448799999997,1400.0,1.0,0.0,0.0,1.0,LOHC - formic acid,refueling station,4.342134440019757
Cu 4nm,53,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,373.6842105263158,100.0,0.9999,0.003,1.0,0.39576448799999997,1400.0,1.0,0.0,0.0,1.0,LOHC - formic acid,terminal,15.020300860716624
Cu 4nm,53,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,373.6842105263158,100.0,0.9999,0.003,1.0,0.39576448799999997,1400.0,1.0,0.0,0.0,1.0,LOHC - formic acid,truck,11.135787798322093
Cu 4nm,53,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,373.6842105263158,100.0,0.9999,0.003,1.0,0.39576448799999997,1400.0,1.0,0.0,0.0,1.0,compressed hydrogen,refueling station,2.5034941358787273
Cu 4nm,53,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,373.6842105263158,100.0,0.9999,0.003,1.0,0.39576448799999997,1400.0,1.0,0.0,0.0,1.0,compressed hydrogen,terminal,2.7909702422978375
Cu 4nm,53,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,373.6842105263158,100.0,0.9999,0.003,1.0,0.39576448799999997,1400.0,1.0,0.0,0.0,1.0,compressed hydrogen,truck,0.877489096338476
Cu 4nm,53,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,373.6842105263158,100.0,0.9999,0.003,1.0,0.39576448799999997,1400.0,1.0,0.0,0.0,1.0,liquid hydrogen,liquefier,4.4352310750937525
Cu 4nm,53,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,373.6842105263158,100.0,0.9999,0.003,1.0,0.39576448799999997,1400.0,1.0,0.0,0.0,1.0,liquid hydrogen,refueling station,1.8662260539119262
Cu 4nm,53,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,373.6842105263158,100.0,0.9999,0.003,1.0,0.39576448799999997,1400.0,1.0,0.0,0.0,1.0,liquid hydrogen,terminal,0.6629559750387
Cu 4nm,53,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,373.6842105263158,100.0,0.9999,0.003,1.0,0.39576448799999997,1400.0,1.0,0.0,0.0,1.0,liquid hydrogen,truck,0.30940815950784856
Cu 4nm,54,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,384.2105263157895,100.0,0.9999,0.0018,1.0,0.23745869279999995,1400.0,1.0,0.0,0.0,1.0,LOHC - formic acid,refueling station,4.349127969191127
Cu 4nm,54,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,384.2105263157895,100.0,0.9999,0.0018,1.0,0.23745869279999995,1400.0,1.0,0.0,0.0,1.0,LOHC - formic acid,terminal,15.020300860716624
Cu 4nm,54,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,384.2105263157895,100.0,0.9999,0.0018,1.0,0.23745869279999995,1400.0,1.0,0.0,0.0,1.0,LOHC - formic acid,truck,11.135787798322093
Cu 4nm,54,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,384.2105263157895,100.0,0.9999,0.0018,1.0,0.23745869279999995,1400.0,1.0,0.0,0.0,1.0,compressed hydrogen,refueling station,2.5034941358787273
Cu 4nm,54,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,384.2105263157895,100.0,0.9999,0.0018,1.0,0.23745869279999995,1400.0,1.0,0.0,0.0,1.0,compressed hydrogen,terminal,2.7909702422978375
Cu 4nm,54,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,384.2105263157895,100.0,0.9999,0.0018,1.0,0.23745869279999995,1400.0,1.0,0.0,0.0,1.0,compressed hydrogen,truck,0.877489096338476
Cu 4nm,54,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,384.2105263157895,100.0,0.9999,0.0018,1.0,0.23745869279999995,1400.0,1.0,0.0,0.0,1.0,liquid hydrogen,liquefier,4.4352310750937525
Cu 4nm,54,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,384.2105263157895,100.0,0.9999,0.0018,1.0,0.23745869279999995,1400.0,1.0,0.0,0.0,1.0,liquid hydrogen,refueling station,1.8662260539119262
Cu 4nm,54,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,384.2105263157895,100.0,0.9999,0.0018,1.0,0.23745869279999995,1400.0,1.0,0.0,0.0,1.0,liquid hydrogen,terminal,0.6629559750387
Cu 4nm,54,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,384.2105263157895,100.0,0.9999,0.0018,1.0,0.23745869279999995,1400.0,1.0,0.0,0.0,1.0,liquid hydrogen,truck,0.30940815950784856
